H,S,V,Culoare
89.72272486772486,91.42637566137566,120.31396825396826,Albastru
77.90225988700566,159.92824858757064,215.29378531073445,Verde
27.261247306034484,144.66305226293105,168.16271551724137,Galben
89.56603330987568,91.65764850001304,120.63497276305158,Albastru
77.8653692348707,153.64249533457743,225.7800586510264,Verde
27.168708078156897,148.5861038203558,151.8426655001458,Galben
97.65795206971677,94.72113289760348,143.72549019607843,Albastru
98.14495798319328,99.40826330532212,110.80392156862744,Albastru
88.83298400441258,91.09721456150028,121.6523166023166,Albastru
74.97449386258569,142.14235612944364,226.16578989319305,Verde
29.607174103237096,144.4263898830828,143.38105464089716,Galben
88.39431792040487,92.81274442144007,123.538670347366,Albastru
76.3182561944834,139.82830762038336,224.1026180458158,Verde
27.93170911775563,137.37061646363972,136.65817644887412,Galben
98.75987841945289,99.47872340425532,141.21048632218844,Albastru
88.11391909525881,93.01683340582862,126.23170943888647,Albastru
77.84657749803304,140.42496066089694,224.9233870967742,Verde
29.20674113266706,124.77287869880462,141.18547912992358,Galben
98.43625,97.556875,141.255,Albastru
88.01013986013986,91.94042832167833,127.33127185314686,Albastru
98.77074542897327,99.20253164556962,109.79746835443038,Albastru
78.48706132577101,134.98865650478552,226.16421481744064,Verde
28.42558651026393,118.30816226783969,139.8809872922776,Galben
88.64951087431217,91.29452353917372,125.45886103589834,Albastru
80.07399033213784,121.03586464992983,228.79588336192108,Verde
28.914709677419356,118.57445161290323,141.63148387096774,Galben
97.32809523809524,93.56285714285714,143.02,Albastru
90.12934240362812,93.30984126984127,121.67222222222222,Albastru
82.06481481481481,112.02947530864198,228.3179012345679,Verde
32.19313832695462,119.61618370694369,147.35101148168397,Galben
97.98954248366013,94.31503267973856,119.42875816993464,Albastru
98.12198581560284,98.78439716312057,113.62269503546099,Albastru
83.06558585114223,87.54125075366785,132.01673142627453,Albastru
84.34708737864078,103.13648867313916,230.7626213592233,Verde
28.240840336134454,111.36924369747899,138.49899159663866,Galben
88.70889922870556,90.89807595573441,123.21336351441985,Albastru
82.49191086691087,101.97435897435898,230.39316239316238,Verde
27.425271425271426,125.37214137214137,133.13167013167012,Galben
87.02151339409004,90.62844518088926,123.3870753935377,Albastru
98.07853223593965,99.21913580246914,110.7681755829904,Albastru
81.35144173602853,122.44285077288941,230.3668252080856,Verde
28.492076966610075,126.6066779852858,136.71505376344086,Galben
98.91290322580645,90.19602977667493,123.38461538461539,Albastru
97.94017884674685,99.47340425531915,111.26110083256245,Albastru
98.33905415713195,99.2025171624714,107.59191456903127,Albastru
78.19271646228168,153.07164622816796,225.9028613898179,Verde
30.44611528822055,126.23402255639098,140.296992481203,Galben
97.86590154032014,99.3358501963153,114.04530353367562,Albastru
97.87519260400616,98.64791987673344,112.59052388289676,Albastru
98.01461432030439,99.17329643721895,110.11397440332065,Albastru
76.03542990722478,167.17780699831982,222.05369274600045,Verde
31.320450885668276,122.94444444444444,133.37600644122384,Galben
97.91326530612245,98.62845138055222,115.75330132052821,Albastru
97.90203106332139,99.0615292712067,110.47550776583034,Albastru
97.91152597402598,98.00121753246754,110.34334415584415,Albastru
74.21350235009258,180.51844466600198,216.73059393248826,Verde
31.320450885668276,122.94444444444444,133.37600644122384,Galben
97.91326530612245,98.62845138055222,115.75330132052821,Albastru
97.90203106332139,99.0615292712067,110.47550776583034,Albastru
97.91152597402598,98.00121753246754,110.34334415584415,Albastru
74.21350235009258,180.51844466600198,216.73059393248826,Verde
31.224279835390945,127.79732510288066,126.4753086419753,Galben
73.12382804361414,185.2320994513508,211.4894784360025,Verde
32.831932773109244,128.93802521008402,128.7468487394958,Galben
72.99063231850117,185.91128254580522,210.2470037195206,Verde
72.31311650226606,183.93188483071182,207.3376432951213,Verde
71.05744262295082,182.7270819672131,200.97940983606557,Verde
70.01489721571689,181.90996617226125,198.12275565964092,Verde
70.01489721571689,181.90996617226125,198.12275565964092,Verde
69.90076138856627,182.10323912762937,196.1398890179378,Verde
69.81670967741935,182.17329032258064,195.54251612903226,Verde
69.25672043010752,180.78174603174602,194.6399129544291,Verde
69.16653761775713,180.51890566524713,195.63059749645114,Verde
69.16327444956477,179.00857654889913,195.29237071172554,Verde
69.13730803974707,180.12633888243644,194.65943992773262,Verde
68.84671018945212,177.92057091653865,194.1649385560676,Verde
68.43192786385573,178.33261366522734,192.35598171196344,Verde
68.71480190992386,180.64485740095498,189.967415150342,Verde
68.19636456733231,179.21306963645674,189.36731950844853,Verde
68.30974193548387,179.7095483870968,189.93348387096773,Verde
68.3872112530649,180.77784230223256,188.9133436572461,Verde
68.54790243902438,182.20474796747968,187.53573983739838,Verde
67.7968509984639,180.482910906298,185.94188428059397,Verde
67.73297491039426,180.7280465949821,184.8655273937532,Verde
67.23412496824993,176.7797180594361,187.28708407416815,Verde
66.55916078629032,174.7273185483871,186.31924143145162,Verde
66.09758064516129,172.1682382133995,182.0832506203474,Verde
65.72791563275435,170.83808933002481,180.9636476426799,Verde
66.75454601874263,165.49649351455346,185.10972506671632,Verde
66.75454601874263,165.49649351455346,185.10972506671632,Verde
65.36828713003884,174.90431230748626,192.50649524574797,Verde
64.94121667805878,173.75174299384827,189.56575529733425,Verde
64.36011396011396,168.16965811965812,187.32927350427352,Verde
63.48942498347654,158.9171348314607,184.79965300727034,Verde
62.19281045751634,147.2525054466231,182.8921568627451,Verde
58.29281949934124,130.2831027667984,178.59288537549406,Verde
56.1,120.82931034482759,165.17068965517242,Verde
62.826,134.165,164.249,Verde
95.81229235880399,99.05924695459579,137.8499446290144,Albastru
98.57911392405063,100.01160337552743,142.10443037974684,Albastru
101.71378968253968,114.71478174603175,115.75644841269842,Albastru
100.00691244239631,157.88277649769586,115.55904377880184,Albastru
100.39435114503817,189.26282442748092,146.8796183206107,Albastru
99.55089531680441,203.38133608815426,158.3090909090909,Albastru
97.67391857506361,208.91539440203562,167.81558524173028,Albastru
96.91636840849439,210.4918277260797,175.55953233118586,Albastru
97.95276726158284,215.67550027041645,179.16747791599062,Albastru
98.57147183525136,219.2663234403392,184.5732889158086,Albastru
100.35271317829458,224.20967146548543,192.09203888273655,Albastru
100.92315573770492,232.76344774590163,201.76722592213116,Albastru
99.97209821428571,225.71657986111111,209.52926587301587,Albastru
99.97209821428571,225.71657986111111,209.52926587301587,Albastru
98.60364063417498,217.7808573106283,212.99183793305932,Albastru
98.54060227204424,213.26374947406384,211.2040031255635,Albastru
98.67014652014652,216.11697191697192,215.48748473748475,Albastru
98.60842490842491,216.62899877899878,217.46935286935286,Albastru
98.86935190793459,214.29406420351302,217.19127801332525,Albastru
98.84385221078135,214.2610539067232,219.14385221078135,Albastru
98.68732343571557,212.47899260684017,220.8594698563443,Albastru
99.69840688518586,214.33522553866814,224.28718793871695,Albastru
99.5282253179891,212.91508176862507,225.26444579043005,Albastru
100.1640625,217.7108125,229.7538125,Albastru
100.1640625,217.7108125,229.7538125,Albastru
100.59229390681004,223.03616231438812,230.22427035330261,Albastru
100.57027649769586,223.3790322580645,225.95154889912953,Albastru
100.02419819473785,215.7908584597657,226.5734588054542,Albastru
99.8935983995999,210.83839709927483,229.53682170542635,Albastru
106.60926773455378,122.44450800915332,116.63443935926773,Rosu
98.91726175818764,209.08717064762374,226.0179758680128,Albastru
108.54486586493987,130.23034227567067,118.62858464384828,Rosu
98.40986612873648,208.132648694908,220.8590989669295,Albastru
126.71598639455782,134.17993197278912,117.9095238095238,Rosu
97.74321017861512,207.60606802055298,217.0663078052361,Albastru
140.42803970223326,147.43672456575683,120.74875930521092,Rosu
97.24207905384375,206.98344226579522,216.9081232492997,Albastru
122.43830769230769,156.03353846153846,126.47476923076923,Rosu
95.52629935032483,201.23238380809596,213.33164667666168,Albastru
106.56082558775287,153.03130125751778,129.43193001640242,Rosu
96.03909915545825,196.97948076321552,212.1132937128558,Albastru
120.86571815718158,150.41869918699186,133.45271002710027,Rosu
98.38096240179574,203.8236531986532,218.57891414141415,Albastru
120.86571815718158,150.41869918699186,133.45271002710027,Rosu
98.38096240179574,203.8236531986532,218.57891414141415,Albastru
123.14901104234923,150.77563402499698,138.57990535129233,Rosu
99.4167032967033,209.3919120879121,219.27964835164835,Albastru
111.26846094053634,147.8782549553051,143.68412359113876,Rosu
98.31325714285714,196.74891428571428,198.72754285714285,Albastru
114.81424501424502,156.90560303893636,145.93846153846152,Rosu
101.29238095238095,177.93412698412698,171.04825396825396,Albastru
131.2908401870666,161.8261570714401,159.4560554749234,Rosu
103.69608294930876,165.5110599078341,154.1479262672811,Albastru
142.18847539015607,166.20018007202881,170.8984843937575,Rosu
107.04873294346979,147.16471734892787,142.638726445744,Albastru
156.6638655462185,175.8656156677547,189.2280713938468,Rosu
162.26703698685816,184.64835388158787,200.21081154315132,Rosu
168.84896694214876,187.91487603305785,202.899173553719,Rosu
173.01507363156432,189.64024729091415,201.70193109196998,Rosu
173.22930155668826,190.7404601184736,204.08947513431602,Rosu
173.22930155668826,190.7404601184736,204.08947513431602,Rosu
173.93878694495027,191.49313629359855,206.1091889620395,Rosu
172.93048433048432,192.4375356125356,205.91495726495725,Rosu
172.44990892531877,190.66862827518565,212.0887627854841,Rosu
172.6415028821446,192.66837974859365,220.27592193902353,Rosu
172.75204802259887,195.17069209039548,228.3276836158192,Rosu
172.0176308539945,192.61535812672176,227.91391184573004,Rosu
171.57431129476583,191.60488980716252,223.78333333333333,Rosu
171.30532212885154,190.40616246498598,216.75693277310924,Rosu
171.06438746438747,188.92507122507124,201.79480056980057,Rosu
170.68587459246342,189.1715065584957,176.58927894457503,Rosu
170.68587459246342,189.1715065584957,176.58927894457503,Rosu
170.4693703672148,182.19919911391327,146.25210871602624,Rosu
165.88123663578048,167.22933000712757,134.78162865288667,Rosu
167.45751558531518,143.92634495497575,128.3248672362041,Rosu
167.11993464052287,114.06062091503269,136.8717320261438,Rosu
143.14168458080906,107.39437170216924,137.46198944694157,Rosu
20.313533834586465,150.54360902255638,249.26165413533835,Galben
20.81796311146752,153.5372894947875,253.9037690457097,Galben
21.608935128518972,155.093635250918,250.34088127294982,Galben
25.01854066985646,152.22547846889952,252.19796650717703,Galben
22.80631276901004,147.02510760401722,246.99641319942612,Galben
41.27934955050238,130.6923585404548,234.237176097303,Galben
35.21907096171802,141.70716619981326,237.16491596638656,Galben
35.21907096171802,141.70716619981326,237.16491596638656,Galben
23.05542857142857,155.01542857142857,245.90811428571428,Galben
26.92537893509522,155.0425573260785,240.94170229304314,Galben
36.20828125,142.74015625,229.06046875,Galben
20.394019933554816,143.4112956810631,251.95880398671096,Galben
22.871148459383754,148.57843137254903,250.74929971988794,Galben
23.89181049461369,156.99212324800186,243.77180586123018,Galben
24.10731707317073,143.97642276422764,242.29756097560977,Galben
19.667816091954023,126.8183908045977,254.55632183908045,Galben
19.571770334928228,134.87081339712918,254.652312599681,Galben
24.303603603603605,151.10684684684685,241.32306306306307,Galben
24.059848484848484,127.30530303030304,242.7409090909091,Galben
109.08928571428571,130.71456916099774,190.22704081632654,Albastru
84.28308868878747,153.89157518194153,211.05045022819786,Albastru
82.29167196439924,157.42186904005086,212.2879847425302,Albastru
82.3423517169615,159.8194588969823,211.79734651404786,Albastru
83.18412698412699,163.36296296296297,207.1505291005291,Albastru
81.96076068032677,162.91187893397617,198.59541984732823,Albastru
81.96076068032677,162.91187893397617,198.59541984732823,Albastru
79.58777573529412,164.92723651960785,201.10079656862746,Albastru
78.44715719063545,163.6478260869565,197.9334448160535,Albastru
78.76245421245422,162.70641025641027,195.8084249084249,Albastru
79.040589569161,156.9251700680272,193.015873015873,Albastru
75.85684523809523,157.04196428571427,193.17529761904763,Albastru
74.48840336134454,155.50487394957983,190.050756302521,Albastru
87.10253699788584,143.15644820295984,181.0105708245243,Albastru
87.49488304093568,134.58406432748538,168.1469298245614,Albastru
95.62583612040133,98.97658862876254,104.81145484949833,Albastru
95.67534722222223,99.27662037037037,102.63136574074075,Albastru
95.54920100925148,98.90201850294365,107.55634987384357,Albastru
95.85268893149026,97.24533346786399,100.89799212995662,Albastru
96.24078431372548,99.30705882352942,101.06941176470588,Albastru
95.54920100925148,98.90201850294365,107.55634987384357,Albastru
95.85268893149026,97.24533346786399,100.89799212995662,Albastru
96.24078431372548,99.30705882352942,101.06941176470588,Albastru
85.76599502487562,87.08298507462686,114.74432835820896,Albastru
96.3615301724138,99.83135775862068,99.62015086206897,Albastru
95.81990691013247,98.08055853920516,130.44647332617257,Albastru
88.39256313382383,90.13515609465102,111.79123086100617,Albastru
83.24392752733966,85.8690944526654,119.12170209694301,Albastru
85.32323767334361,94.97613315356959,117.68170582948126,Albastru
77.32230335394927,89.10233495899517,125.44926845217012,Albastru
77.90610235175453,94.32651165259861,128.0066756914583,Albastru
78.0269649495486,93.20294742432289,127.21464418481148,Albastru
95.72970085470085,98.11004273504274,109.44337606837607,Albastru
74.47617372130937,94.40949767190926,130.0093944618416,Albastru
75.03470602526725,92.68176627793974,127.81658163265305,Albastru
71.58628955968352,93.30138458892328,131.13537366701067,Albastru
95.26666666666667,99.03771929824562,107.95877192982456,Albastru
73.99969273313873,90.98561754730137,128.25037522010945,Albastru
95.26666666666667,99.03771929824562,107.95877192982456,Albastru
73.99969273313873,90.98561754730137,128.25037522010945,Albastru
91.44948646125117,91.15574229691877,113.18057889822596,Albastru
69.9210547875064,91.1062775217614,131.19383512544803,Albastru
96.12966537966538,108.20736808236808,95.74742599742599,Albastru
91.2164705882353,91.18776470588236,113.82352941176471,Albastru
66.57280617164899,93.34037117866991,134.9549053443638,Albastru
87.81782155797102,92.78996829710145,101.12064085144928,Albastru
68.48045782906463,91.16931231822873,132.50112580917533,Albastru
88.74767880828487,90.51004999489848,113.66564636261606,Albastru
68.3670062746323,91.21104996738661,133.11478075534447,Albastru
91.49435897435897,94.21538461538462,115.49897435897437,Albastru
91.85444444444444,93.52666666666667,112.92027777777778,Albastru
71.09055501460564,89.81900154170724,132.2805400032457,Albastru
93.09208754208754,94.0047138047138,111.27138047138047,Albastru
69.7554204270306,91.97583278303617,136.54960011739672,Albastru
88.06150793650794,86.2443783068783,119.17923280423281,Albastru
92.80588235294118,93.36318082788671,112.07124183006536,Albastru
71.83493426910385,88.63831770806054,133.4677525794794,Albastru
74.50818537609774,88.79025868652157,131.0171821305842,Albastru
75.99254442055998,85.33332426328535,125.72626595194689,Albastru
80.69683998897482,85.78855975485189,119.9600175105793,Albastru
80.69683998897482,85.78855975485189,119.9600175105793,Albastru
77.53433098591549,83.73935837245696,122.75803990610329,Albastru
95.34943473792394,99.65274922918807,102.07001541623843,Albastru
95.38768276473195,99.88982425047999,101.1654113129523,Albastru
76.20753933566434,82.76850961538462,123.69460227272727,Albastru
95.2626923076923,99.85961538461538,120.13307692307693,Albastru
85.54185556994818,90.59739313471502,115.00380505181347,Albastru
94.94844223876481,97.60738902674386,124.72677143644886,Albastru
89.80587121212122,92.60984848484848,113.18276515151516,Albastru
95.40269886363636,100.86292613636364,101.5390625,Albastru
95.4831615120275,100.65773195876288,100.91168384879725,Albastru
86.7073754789272,88.71623563218391,123.77490421455938,Albastru
95.2684679505605,100.61684392066685,101.49956884162116,Albastru
95.5734149054505,101.21635150166853,100.81813125695217,Albastru
95.22716627634661,100.75263466042155,103.52137002341921,Albastru
95.60433604336043,98.97892201144234,124.70551038843722,Albastru
87.0491651205937,89.14359925788497,115.50946196660482,Albastru
94.31662389506701,97.65400627316795,101.50647276874822,Albastru
75.46549243479068,83.27740647916086,118.41060985797827,Albastru
95.7232286172896,101.01008942903005,100.09905984865857,Albastru
75.46549243479068,83.27740647916086,118.41060985797827,Albastru
95.7232286172896,101.01008942903005,100.09905984865857,Albastru
69.96913231408367,83.35423762466971,121.23797595955585,Albastru
62.650131555071674,84.19931727454183,126.59901787334422,Albastru
64.42771371597017,92.75295864400901,130.52420019074043,Albastru
95.04596622889306,98.55722326454034,108.16510318949344,Albastru
66.12544496487119,93.93435597189695,129.51543325526933,Albastru
95.3253682487725,99.27790507364975,109.7126022913257,Albastru
63.18849701023614,93.56408229451708,130.8679537853451,Albastru
94.58199847444699,105.57170099160946,103.47826086956522,Albastru
95.8842383107089,104.79147812971343,107.3921568627451,Albastru
95.09469891919711,99.9396551724138,107.59225424601132,Albastru
63.05992056020299,97.680689673723,130.4847710502013,Albastru
56.25745257452574,145.1282746160795,129.30352303523034,Verde
83.58191256830601,86.87622950819672,110.49672131147541,Albastru
63.76378760915449,99.01499813764848,128.0641807722551,Albastru
66.64974747474747,172.85681818181817,99.28308080808081,Verde
60.9012987012987,164.437012987013,123.9487012987013,Verde
82.16470588235295,90.89872122762148,98.9848252344416,Albastru
64.28378333053831,95.88741237632064,126.48589636089217,Albastru
68.43832649338805,182.45109439124488,113.05335157318741,Verde
25.88206896551724,178.64586206896553,211.50620689655173,Galben
85.79342532467533,96.77232142857143,96.08056006493507,Albastru
95.96359959555106,98.99865183687226,113.11931243680485,Albastru
64.79359626387598,99.53174971881266,124.5696794464277,Albastru
71.87042617305208,206.98744439661357,136.3875735399627,Verde
82.02752976190476,138.58928571428572,123.53125,Albastru
83.57226553896304,95.02268622527642,94.80996431875248,Albastru
70.60275586809846,99.5480281288606,119.53270455193386,Albastru
71.73127259130001,212.48099214757573,139.76797955876853,Verde
83.82459016393443,141.3065573770492,125.30928961748634,Albastru
83.31975,93.27070833333333,96.28075,Albastru
69.83065396931629,97.73595367233214,120.19938837067711,Albastru
71.98220836390315,215.06016140865736,142.7178405478112,Verde
83.82459016393443,141.3065573770492,125.30928961748634,Albastru
83.31975,93.27070833333333,96.28075,Albastru
69.83065396931629,97.73595367233214,120.19938837067711,Albastru
71.98220836390315,215.06016140865736,142.7178405478112,Verde
83.46229508196721,158.23508196721312,131.82819672131149,Albastru
82.28202399380805,89.67114938080495,98.76654411764706,Albastru
70.33153673835126,96.14294802867383,120.30477598566308,Albastru
70.74449517424723,212.0386638155233,144.62023926486737,Verde
81.73468740082514,85.27311964455728,103.66042526182164,Albastru
96.61813537675607,98.6669859514687,115.71264367816092,Albastru
65.54304087193461,96.04372752043597,124.53729155313351,Albastru
69.10250724884871,209.29700380919894,144.38029450224573,Verde
83.01267710663684,89.16835885963403,98.85166064360695,Albastru
96.82794117647059,98.23872549019607,115.52843137254902,Albastru
65.2780521560552,96.8946722249195,124.8645371191955,Albastru
69.70105286738351,209.83949372759858,146.1114471326165,Verde
78.3666805903648,82.90392648287386,103.82226399331662,Albastru
66.82587359792925,99.61091338318474,124.7699705205637,Albastru
69.41951349906442,207.73017909649826,149.29580326116013,Verde
93.7791902071563,106.55508474576271,97.07062146892656,Albastru
90.96245560629123,89.26382546930492,114.77156265854896,Albastru
68.66067671809256,103.26984437371885,125.15474296040566,Albastru
69.10958543771044,207.35621843434345,151.48574284511784,Verde
96.35816035816036,116.47578347578347,93.00773300773301,Albastru
92.93613138686132,94.80057351407716,112.4082377476538,Albastru
68.00135925148791,100.97853570344563,126.32908402285653,Albastru
69.64897223988133,208.70311506675142,154.40691883873703,Verde
67.56707601833435,96.26390210153075,126.02987114070743,Albastru
70.33386683738796,210.96734955185659,157.68533930857873,Verde
94.87903225806451,96.94462365591397,109.1736559139785,Albastru
69.94581409845247,100.8605512543702,125.22556078523483,Albastru
71.19956355701036,212.41178396072013,159.42880523731588,Verde
70.53403050862106,97.58796076228339,125.17208634026187,Albastru
72.2812199400215,215.3098511854241,160.8711028121994,Verde
69.8194367980621,89.74112255009909,121.25507872715261,Albastru
73.23275462962962,216.52806712962962,165.36921296296296,Verde
69.8194367980621,89.74112255009909,121.25507872715261,Albastru
73.23275462962962,216.52806712962962,165.36921296296296,Verde
71.54127456819535,90.55850208457416,117.89940440738535,Albastru
73.04982778415614,213.0597588978186,170.12388059701493,Verde
76.87657992565056,90.89243537650212,113.71728192271117,Albastru
72.22611272707316,208.217167005104,172.39975852038856,Verde
96.10902777777778,99.21875,137.3388888888889,Albastru
79.04540152996466,97.04361771465815,116.90984871874035,Albastru
71.53713499788405,204.25592467202708,175.14176893779094,Verde
96.105748135147,99.33479596314173,130.99868363317245,Albastru
76.13714185883997,93.13827742837177,115.05821977638016,Albastru
71.66185300207039,203.04808488612835,180.3613871635611,Verde
75.52175321170247,88.7530677606247,117.9841663967757,Albastru
95.95090439276485,97.51356589147287,104.09409991386735,Albastru
70.90972222222223,198.7642386091127,181.27448041566745,Verde
95.22246808510639,97.31489361702128,104.46723404255319,Albastru
95.62862468931235,98.6940762220381,103.02630488815244,Albastru
72.65771082466222,195.61344929336855,192.48149298545323,Verde
95.49277777777777,99.08611111111111,104.75222222222222,Albastru
73.98432682425488,195.31819116135662,194.58715313463514,Verde
74.1859771769302,197.08625475480622,193.46088208080602,Verde
73.18486275629132,187.19123733409447,194.0830597973455,Verde
72.90123287671233,187.81844748858447,189.7643378995434,Verde
74.18501783590963,195.59576694411416,189.50929845422115,Verde
74.18501783590963,195.59576694411416,189.50929845422115,Verde
73.5892167677882,192.02969295826438,192.84620334620334,Verde
73.37421693216395,196.17607839627706,188.87300877035977,Verde
74.21507487216947,204.44635682980277,187.35116873630386,Verde
74.2890796201607,204.3585646457268,189.20822680788896,Verde
74.14636596055514,204.16567750182614,190.99214755295836,Verde
74.42659496230925,204.1511307225593,191.67608935466077,Verde
74.42631917631918,203.10976282404854,193.55989152417723,Verde
74.61759533506108,201.95214735283227,194.51198630136986,Verde
74.38700928564862,200.45412337960835,193.1835064815666,Verde
74.31906775765377,200.6007171094971,191.4683736324354,Verde
74.39848422590512,200.08610692599188,190.33703145687807,Verde
74.53033458281271,199.72960340598826,190.57633393493452,Verde
74.76374490929285,198.8389485375787,191.4810718252499,Verde
74.91622402385612,200.48611499394278,190.14295033081726,Verde
74.53911564625851,197.9946221731936,189.38449163449164,Verde
74.89370169836643,197.84251932065342,188.6484798000833,Verde
73.84133393829401,194.433166969147,183.82735934664248,Verde
72.38105980184005,188.71023531493276,180.1539720452937,Verde
68.78676437731802,189.46570445506947,171.9863264667769,Verde
140.41142857142856,133.185306122449,170.36285714285714,Rosu
65.96758044133372,187.3423738699329,165.33046563623992,Verde
115.6617262423714,131.91521360069748,170.60636442894508,Rosu
64.07167832167832,183.8539627039627,158.54988344988345,Verde
109.58262411347518,136.00336879432624,169.46081560283687,Rosu
63.02784380305603,172.33528013582344,152.86954159592528,Verde
94.65979853479854,131.95985958485957,163.57051282051282,Rosu
61.504490190660405,166.63885051119092,155.16807129041172,Verde
84.08984440354693,130.21443310467905,142.29892365177625,Rosu
72.41439024390245,162.0838211382114,161.2569918699187,Verde
93.65992753242661,134.8835792679725,147.55463950007876,Rosu
68.10500556173527,155.03147942157952,156.76462736373747,Verde
100.18948412698413,138.80090852130326,146.84978070175438,Rosu
65.20559440559441,141.3979797979798,152.03589743589743,Verde
126.35978009259259,156.58940972222223,155.86712962962963,Rosu
57.77346506704305,128.0074100211715,139.2819336626676,Verde
132.3302352446965,158.13001470279352,161.68094938038226,Rosu
137.84192018754328,161.96291757685546,155.90058074484523,Rosu
141.8513457556936,167.88612836438924,158.5228260869565,Rosu
153.98581560283688,177.13255778356037,166.79963263431807,Rosu
159.05146769109535,180.76812450748622,174.69060283687944,Rosu
96.33370660694288,98.57782754759239,105.76409107876073,Albastru
162.07424847792998,181.7972792998478,181.19306506849315,Rosu
96.33252387890562,97.78598024931196,109.3294479520803,Albastru
96.51800411522633,98.43672839506173,105.09310699588477,Albastru
161.88640387661914,180.2972695927686,185.18055167272388,Rosu
94.82165404040404,95.06944444444444,119.64614898989899,Albastru
96.25987006496752,98.16924870897884,109.21172746959853,Albastru
96.58228840125392,97.65979623824451,104.38777429467085,Albastru
163.42144030025804,179.99582453671124,187.957729298616,Rosu
96.48901470339699,97.7546053743451,113.26170356599629,Albastru
96.68315972222223,98.80034722222223,102.26605902777777,Albastru
165.33861301369862,180.73972602739727,189.98815639269407,Rosu
94.88599857853589,96.13909026297085,120.3049751243781,Albastru
96.39213114754098,98.57622950819672,104.4455737704918,Albastru
96.83253205128206,97.58867521367522,102.1696047008547,Albastru
165.22954718417049,180.78472222222223,192.63351407914763,Rosu
96.50481481481482,98.29407407407408,120.01666666666667,Albastru
96.25080848005749,98.62912581489657,107.7419023664083,Albastru
96.44429906542057,98.39084112149533,104.28598130841121,Albastru
166.35966088705814,181.32091196474758,194.98610978063033,Rosu
96.06354030974092,97.5188884064264,115.05970473295702,Albastru
96.33936080740118,99.22224558452481,103.93650126156435,Albastru
96.6439144736842,98.19613486842105,102.93873355263158,Albastru
167.0541718555417,181.91450330491426,198.71252035635598,Rosu
96.49333333333334,98.64350877192983,118.92280701754386,Albastru
95.9296133776091,97.27792931688805,108.15476755218216,Albastru
96.11655172413793,99.09275862068965,104.29758620689655,Albastru
164.97483828006088,181.5785292998478,197.9295091324201,Rosu
95.46088099934254,98.69033530571993,112.89940828402366,Albastru
96.01365777080063,98.11255886970173,106.67613814756672,Albastru
96.18121442125238,98.30265654648956,105.53557874762808,Albastru
166.04195011337868,180.7574640967498,198.5977418745276,Rosu
95.7337386018237,98.38662613981764,105.42705167173253,Albastru
95.8975975975976,98.07357357357357,104.67567567567568,Albastru
167.3717710860568,182.0898149469578,202.82722039864896,Rosu
96.00106044538707,96.99893955461293,103.75053022269353,Albastru
168.5378345792139,182.60077164215096,204.1224981914637,Rosu
95.81168359941945,96.92743105950653,111.62191582002903,Albastru
96.01217391304348,97.58869565217391,105.68260869565218,Albastru
168.33428848955805,182.50140845070422,207.94905293831957,Rosu
167.47803231251507,182.2431637328189,210.41519170484688,Rosu
